-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2016 through 12/31/2025 in LST
Location: Latitude  -2.5547   Longitude 120.3242 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 658.23 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/hour) 
PS                     MERRA-2 Surface Pressure (kPa) 
ALLSKY_KT              CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
WSC                    MERRA-2 Corrected Wind Speed (Adjusted For Elevation) (m/s) 
Message(s): 
Corrected Wind Speed has a custom surface implemented: Airport: flat rough grass (airportgrass) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,WS10M,T2M,PRECTOTCORR,PS,ALLSKY_KT,WSC
2022,3,4,23,0.0,0.0,0.0,0.96,22.94,1.11,93.79,-999.0,1.06
2022,3,5,0,0.0,0.0,0.0,0.96,22.8,1.31,93.71,-999.0,1.06
2022,3,5,1,0.0,0.0,0.0,0.93,22.7,1.39,93.65,-999.0,1.04
2022,3,5,2,0.0,0.0,0.0,0.87,22.59,1.4,93.61,-999.0,0.97
2022,3,5,3,0.0,0.0,0.0,0.8,22.46,1.36,93.59,-999.0,0.93
2022,3,5,4,0.0,0.0,0.0,0.66,22.4,1.13,93.61,-999.0,0.82
2022,3,5,5,0.0,0.0,0.0,0.5,22.32,0.94,93.64,-999.0,0.69
2022,3,5,6,27.75,0.0,33.33,0.36,22.52,0.64,93.72,0.21,0.62
2022,3,5,7,149.48,0.0,140.41,0.55,23.2,0.45,93.79,0.31,0.58
2022,3,5,8,307.2,2.18,251.66,0.35,23.87,8.16,93.83,0.39,0.38
2022,3,5,9,467.48,28.51,341.49,0.57,24.61,9.49,93.84,0.44,0.55
2022,3,5,10,571.33,22.98,408.08,0.91,25.01,10.12,93.8,0.46,0.82
2022,3,5,11,674.4,39.11,474.93,0.99,25.2,9.17,93.74,0.5,0.83
2022,3,5,12,629.25,50.91,443.01,0.96,25.32,9.59,93.65,0.46,0.79
2022,3,5,13,612.25,59.48,389.25,0.88,25.39,8.24,93.55,0.47,0.75
2022,3,5,14,493.98,82.25,258.49,0.73,25.32,9.25,93.48,0.44,0.66
2022,3,5,15,314.48,31.91,214.57,0.6,25.16,10.34,93.44,0.36,0.59
2022,3,5,16,177.88,19.21,141.6,0.72,24.81,11.79,93.46,0.31,0.83
2022,3,5,17,57.97,11.56,52.67,0.99,24.21,13.62,93.52,0.23,1.26
2022,3,5,18,0.0,0.0,0.0,1.29,23.43,16.91,93.59,-999.0,1.68
2022,3,5,19,0.0,0.0,0.0,1.37,23.14,18.44,93.66,-999.0,1.78
2022,3,5,20,0.0,0.0,0.0,1.39,23.05,22.16,93.73,-999.0,1.73
2022,3,5,21,0.0,0.0,0.0,1.36,23.05,22.69,93.76,-999.0,1.67
2022,3,5,22,0.0,0.0,0.0,1.31,23.02,24.38,93.76,-999.0,1.55
2022,3,5,23,0.0,0.0,0.0,1.28,22.96,26.59,93.71,-999.0,1.51
2022,3,6,0,0.0,0.0,0.0,1.26,22.84,28.19,93.63,-999.0,1.53
2022,3,6,1,0.0,0.0,0.0,1.16,22.71,30.33,93.56,-999.0,1.57
2022,3,6,2,0.0,0.0,0.0,1.23,22.61,33.77,93.52,-999.0,1.66
2022,3,6,3,0.0,0.0,0.0,1.29,22.47,37.3,93.5,-999.0,1.74
2022,3,6,4,0.0,0.0,0.0,1.34,22.34,36.77,93.51,-999.0,1.78
2022,3,6,5,0.0,0.0,0.0,1.19,22.27,31.99,93.55,-999.0,1.54
2022,3,6,6,37.92,17.4,40.3,1.09,22.5,24.53,93.6,0.29,1.34
2022,3,6,7,232.62,192.54,165.84,0.76,23.33,18.82,93.65,0.49,1.04
2022,3,6,8,471.08,395.02,189.84,0.67,23.93,5.74,93.68,0.59,0.86
2022,3,6,9,654.83,469.37,251.55,0.53,24.72,5.4,93.7,0.62,0.68
2022,3,6,10,772.8,584.34,204.58,0.28,25.38,5.4,93.69,0.62,0.42
2022,3,6,11,808.9,406.29,347.5,0.07,25.85,6.33,93.62,0.6,0.23
2022,3,6,12,801.12,381.07,314.19,0.21,26.08,7.03,93.54,0.58,0.15
2022,3,6,13,712.72,188.78,393.02,0.54,26.05,7.72,93.47,0.55,0.47
2022,3,6,14,336.05,28.22,201.78,0.87,25.66,8.8,93.43,0.3,0.83
2022,3,6,15,180.75,18.39,135.68,1.19,25.04,11.69,93.42,0.2,1.2
2022,3,6,16,97.9,29.61,76.11,1.47,24.35,15.68,93.45,0.17,1.55
2022,3,6,17,29.83,19.26,25.57,1.63,23.84,17.81,93.5,0.12,1.93
2022,3,6,18,0.0,0.0,0.0,1.62,23.58,17.55,93.57,-999.0,2.33
2022,3,6,19,0.0,0.0,0.0,1.77,23.55,16.82,93.65,-999.0,2.59
2022,3,6,20,0.0,0.0,0.0,1.97,23.5,18.35,93.71,-999.0,2.81
2022,3,6,21,0.0,0.0,0.0,2.04,23.36,20.39,93.73,-999.0,2.88
2022,3,6,22,0.0,0.0,0.0,1.92,23.15,21.57,93.72,-999.0,2.78
2022,3,6,23,0.0,0.0,0.0,1.82,22.82,27.47,93.67,-999.0,2.62
2022,3,7,0,0.0,0.0,0.0,1.76,22.62,35.27,93.61,-999.0,2.51
2022,3,7,1,0.0,0.0,0.0,1.79,22.5,37.9,93.57,-999.0,2.52
2022,3,7,2,0.0,0.0,0.0,1.84,22.4,33.48,93.56,-999.0,2.52
2022,3,7,3,0.0,0.0,0.0,1.86,22.26,26.36,93.57,-999.0,2.49
2022,3,7,4,0.0,0.0,0.0,1.85,22.12,19.63,93.61,-999.0,2.47
2022,3,7,5,0.0,0.0,0.0,1.8,21.93,13.97,93.65,-999.0,2.43
2022,3,7,6,40.67,16.94,38.11,1.49,22.03,9.87,93.71,0.3,2.15
2022,3,7,7,232.3,187.07,144.99,1.36,22.65,8.07,93.77,0.48,1.82
2022,3,7,8,473.0,390.51,208.89,1.47,23.02,17.68,93.83,0.59,1.51
2022,3,7,9,628.72,237.77,303.88,1.57,23.48,18.89,93.84,0.59,1.49
2022,3,7,10,775.03,418.25,383.02,1.77,23.83,21.25,93.8,0.62,1.68
2022,3,7,11,821.12,302.19,412.53,1.93,24.03,22.49,93.72,0.61,1.83
2022,3,7,12,700.67,243.72,333.99,1.8,24.21,22.04,93.63,0.51,1.71
2022,3,7,13,545.67,88.93,338.57,1.6,24.38,24.45,93.54,0.42,1.52
2022,3,7,14,233.45,32.26,137.49,1.41,24.25,30.17,93.5,0.21,1.36
2022,3,7,15,71.75,40.69,38.78,1.15,23.92,37.35,93.48,0.08,1.14
2022,3,7,16,43.47,27.67,32.45,0.87,23.48,43.14,93.5,0.07,0.94
2022,3,7,17,16.3,8.56,13.92,0.58,23.13,51.31,93.56,0.07,0.83
2022,3,7,18,0.0,0.0,0.0,0.39,22.82,67.03,93.63,-999.0,0.53
2022,3,7,19,0.0,0.0,0.0,0.33,22.77,78.09,93.7,-999.0,0.37
2022,3,7,20,0.0,0.0,0.0,0.6,22.73,81.64,93.74,-999.0,0.64
2022,3,7,21,0.0,0.0,0.0,0.9,22.43,84.11,93.77,-999.0,0.95
2022,3,7,22,0.0,0.0,0.0,1.15,22.21,80.28,93.77,-999.0,1.24
2022,3,7,23,0.0,0.0,0.0,1.3,22.1,59.8,93.72,-999.0,1.41
2022,3,8,0,0.0,0.0,0.0,1.27,22.04,35.54,93.63,-999.0,1.4
2022,3,8,1,0.0,0.0,0.0,1.2,21.97,19.65,93.55,-999.0,1.35
2022,3,8,2,0.0,0.0,0.0,1.03,21.97,10.09,93.51,-999.0,1.23
2022,3,8,3,0.0,0.0,0.0,0.88,21.88,5.04,93.5,-999.0,1.08
2022,3,8,4,0.0,0.0,0.0,0.78,21.74,2.5,93.53,-999.0,1.0
2022,3,8,5,0.0,0.0,0.0,0.8,21.56,1.39,93.57,-999.0,0.97
2022,3,8,6,32.47,17.02,35.04,0.92,21.9,1.17,93.64,0.24,1.04
2022,3,8,7,186.55,91.66,133.7,1.05,22.62,1.16,93.7,0.39,1.04
2022,3,8,8,369.12,246.45,210.73,1.02,23.68,0.01,93.74,0.46,1.07
2022,3,8,9,576.15,355.61,253.92,0.67,25.3,0.01,93.73,0.54,0.79
2022,3,8,10,711.58,335.5,334.98,0.12,26.57,0.0,93.66,0.57,0.32
2022,3,8,11,888.92,426.61,348.28,0.47,27.33,0.0,93.55,0.66,0.35
2022,3,8,12,920.83,417.98,423.94,0.76,27.63,0.01,93.47,0.67,0.56
2022,3,8,13,790.8,323.72,402.12,0.92,27.7,0.01,93.39,0.61,0.71
2022,3,8,14,611.17,274.47,286.8,1.11,27.54,0.01,93.36,0.54,0.93
2022,3,8,15,431.92,397.38,223.51,1.26,27.07,0.01,93.37,0.49,1.16
2022,3,8,16,238.57,226.42,155.74,1.29,26.26,0.02,93.43,0.41,1.27
2022,3,8,17,73.65,97.93,62.09,1.12,25.17,0.02,93.5,0.31,1.33
2022,3,8,18,0.0,0.0,0.0,1.09,24.05,0.02,93.58,-999.0,1.37
2022,3,8,19,0.0,0.0,0.0,1.07,23.71,0.02,93.66,-999.0,1.19
2022,3,8,20,0.0,0.0,0.0,0.83,23.63,0.02,93.72,-999.0,0.86
2022,3,8,21,0.0,0.0,0.0,0.55,23.66,0.02,93.76,-999.0,0.54
2022,3,8,22,0.0,0.0,0.0,0.48,23.58,0.02,93.75,-999.0,0.49
2022,3,8,23,0.0,0.0,0.0,0.52,23.38,0.04,93.68,-999.0,0.53
2022,3,9,0,0.0,0.0,0.0,0.47,23.17,0.04,93.6,-999.0,0.52
2022,3,9,1,0.0,0.0,0.0,0.38,22.87,0.04,93.55,-999.0,0.43
2022,3,9,2,0.0,0.0,0.0,0.25,22.59,0.04,93.53,-999.0,0.31
2022,3,9,3,0.0,0.0,0.0,0.31,22.36,0.04,93.55,-999.0,0.35
2022,3,9,4,0.0,0.0,0.0,0.39,22.19,0.04,93.57,-999.0,0.45
2022,3,9,5,0.0,0.0,0.0,0.48,22.06,0.03,93.61,-999.0,0.55
2022,3,9,6,38.05,13.69,36.52,0.53,22.32,0.03,93.67,0.28,0.68
2022,3,9,7,203.9,99.84,168.15,0.58,23.41,0.03,93.72,0.42,0.64
2022,3,9,8,406.5,219.54,241.41,0.42,24.81,0.01,93.75,0.51,0.45
2022,3,9,9,596.78,166.08,412.12,0.25,25.82,0.01,93.77,0.56,0.07
2022,3,9,10,761.78,552.54,421.71,0.67,26.71,0.01,93.74,0.61,0.41
2022,3,9,11,850.72,342.41,416.84,0.72,27.18,0.01,93.65,0.63,0.43
2022,3,9,12,813.2,285.69,401.78,0.9,27.28,0.0,93.54,0.59,0.66
2022,3,9,13,742.15,333.51,381.16,1.12,27.18,0.0,93.46,0.57,0.94
2022,3,9,14,561.1,119.14,321.76,1.23,26.82,0.0,93.41,0.5,1.13
2022,3,9,15,425.73,207.96,244.57,1.25,26.34,0.01,93.39,0.48,1.24
2022,3,9,16,240.75,170.76,171.96,1.12,25.7,0.01,93.4,0.42,1.26
2022,3,9,17,71.88,114.09,52.53,0.98,25.0,0.01,93.45,0.3,1.22
2022,3,9,18,0.0,0.0,0.0,1.06,24.23,0.01,93.52,-999.0,1.26
2022,3,9,19,0.0,0.0,0.0,1.01,23.97,0.01,93.59,-999.0,1.1
2022,3,9,20,0.0,0.0,0.0,0.96,23.82,0.01,93.65,-999.0,1.02
2022,3,9,21,0.0,0.0,0.0,1.01,23.62,0.01,93.71,-999.0,1.05
2022,3,9,22,0.0,0.0,0.0,1.04,23.39,0.01,93.74,-999.0,1.08
2022,3,9,23,0.0,0.0,0.0,1.12,23.15,0.01,93.69,-999.0,1.19
2022,3,10,0,0.0,0.0,0.0,1.24,22.89,0.02,93.62,-999.0,1.39
2022,3,10,1,0.0,0.0,0.0,1.33,22.69,0.02,93.57,-999.0,1.52
2022,3,10,2,0.0,0.0,0.0,1.45,22.47,0.03,93.55,-999.0,1.71
2022,3,10,3,0.0,0.0,0.0,1.5,22.31,0.03,93.55,-999.0,1.93
2022,3,10,4,0.0,0.0,0.0,1.6,22.23,0.03,93.56,-999.0,2.12
2022,3,10,5,0.0,0.0,0.0,1.71,22.28,0.03,93.6,-999.0,2.25
2022,3,10,6,30.05,12.11,35.97,1.56,22.65,0.03,93.66,0.22,2.1
2022,3,10,7,167.25,54.6,139.07,1.45,23.68,0.02,93.71,0.35,1.8
2022,3,10,8,339.25,99.92,220.3,1.45,24.53,18.41,93.75,0.42,1.52
2022,3,10,9,527.58,80.25,299.12,1.42,25.17,11.43,93.73,0.5,1.35
2022,3,10,10,705.47,199.92,395.56,1.42,25.81,9.65,93.68,0.56,1.27
2022,3,10,11,802.33,316.58,361.03,1.45,26.11,10.09,93.59,0.59,1.3
2022,3,10,12,861.42,352.78,353.28,1.6,26.18,10.66,93.5,0.63,1.41
2022,3,10,13,771.65,330.66,386.79,1.64,26.02,9.65,93.42,0.6,1.44
2022,3,10,14,651.45,518.6,268.14,1.57,25.64,12.01,93.37,0.58,1.41
2022,3,10,15,454.58,361.65,254.15,1.46,25.11,11.32,93.35,0.52,1.37
2022,3,10,16,246.4,197.2,170.2,1.41,24.57,12.03,93.37,0.43,1.42
2022,3,10,17,77.7,57.87,56.45,1.41,24.08,19.15,93.44,0.33,1.83
2022,3,10,18,0.0,0.0,0.0,1.46,23.71,18.89,93.54,-999.0,2.2
2022,3,10,19,0.0,0.0,0.0,1.43,23.66,24.4,93.62,-999.0,2.18
2022,3,10,20,0.0,0.0,0.0,1.36,23.57,31.55,93.67,-999.0,1.96
2022,3,10,21,0.0,0.0,0.0,1.47,23.5,39.46,93.72,-999.0,1.92
2022,3,10,22,0.0,0.0,0.0,1.56,23.4,47.19,93.74,-999.0,2.04
2022,3,10,23,0.0,0.0,0.0,1.63,23.28,52.16,93.71,-999.0,2.24
2022,3,11,0,0.0,0.0,0.0,1.6,23.1,55.95,93.63,-999.0,2.4
2022,3,11,1,0.0,0.0,0.0,1.64,22.97,53.25,93.57,-999.0,2.41
2022,3,11,2,0.0,0.0,0.0,1.7,22.86,42.48,93.51,-999.0,2.34
2022,3,11,3,0.0,0.0,0.0,1.67,22.69,31.26,93.45,-999.0,2.14
2022,3,11,4,0.0,0.0,0.0,1.62,22.51,26.3,93.42,-999.0,2.11
2022,3,11,5,0.0,0.0,0.0,1.3,22.61,16.28,93.47,-999.0,1.64
2022,3,11,6,34.1,22.12,36.17,0.67,23.11,16.01,93.59,0.25,0.66
2022,3,11,7,176.48,41.57,139.04,0.52,23.65,11.72,93.68,0.36,0.62
2022,3,11,8,365.73,91.4,259.23,0.83,24.17,4.8,93.72,0.46,0.87
2022,3,11,9,517.4,78.91,291.13,0.97,25.03,4.55,93.71,0.49,0.98
2022,3,11,10,694.22,132.95,419.22,1.16,25.8,3.2,93.64,0.55,1.08
2022,3,11,11,867.95,371.06,384.42,1.26,26.39,2.59,93.56,0.64,1.1
2022,3,11,12,872.58,358.48,396.52,1.34,26.87,2.44,93.45,0.64,1.12
2022,3,11,13,767.45,418.12,339.87,1.49,26.98,2.51,93.36,0.6,1.24
2022,3,11,14,542.38,188.25,298.15,1.65,26.76,3.35,93.32,0.48,1.42
2022,3,11,15,342.35,50.57,231.33,1.74,26.26,5.2,93.31,0.39,1.59
2022,3,11,16,198.1,52.12,154.21,1.72,25.36,6.34,93.33,0.35,1.71
2022,3,11,17,63.12,22.48,55.75,1.41,24.37,7.46,93.4,0.27,1.74
2022,3,11,18,0.0,0.0,0.0,1.24,23.97,8.67,93.48,-999.0,1.86
2022,3,11,19,0.0,0.0,0.0,1.31,23.86,8.66,93.56,-999.0,1.95
2022,3,11,20,0.0,0.0,0.0,1.35,23.7,8.74,93.61,-999.0,2.03
2022,3,11,21,0.0,0.0,0.0,1.35,23.55,10.94,93.65,-999.0,2.07
2022,3,11,22,0.0,0.0,0.0,1.3,23.37,12.91,93.64,-999.0,2.0
2022,3,11,23,0.0,0.0,0.0,1.32,23.15,16.34,93.6,-999.0,2.04
2022,3,12,0,0.0,0.0,0.0,1.46,22.99,25.47,93.53,-999.0,2.23
2022,3,12,1,0.0,0.0,0.0,1.54,22.75,32.35,93.48,-999.0,2.25
2022,3,12,2,0.0,0.0,0.0,1.52,22.47,28.19,93.47,-999.0,2.16
2022,3,12,3,0.0,0.0,0.0,1.36,22.22,24.39,93.5,-999.0,1.91
2022,3,12,4,0.0,0.0,0.0,1.13,21.96,27.34,93.55,-999.0,1.7
2022,3,12,5,0.0,0.0,0.0,1.02,21.68,25.15,93.59,-999.0,1.54
2022,3,12,6,43.62,49.88,42.32,0.94,21.75,19.72,93.64,0.32,1.33
2022,3,12,7,269.58,349.06,151.98,0.78,22.42,14.76,93.69,0.56,1.01
2022,3,12,8,532.05,573.14,186.27,0.32,23.49,25.56,93.72,0.66,0.31
2022,3,12,9,731.05,688.21,196.68,0.92,24.31,17.49,93.69,0.69,0.91
2022,3,12,10,876.9,639.5,259.65,1.44,25.21,13.68,93.64,0.7,1.34
2022,3,12,11,897.2,499.91,312.81,1.58,26.16,11.79,93.56,0.66,1.41
2022,3,12,12,910.72,516.95,295.64,1.6,26.34,12.36,93.48,0.67,1.34
2022,3,12,13,692.97,276.03,319.95,1.6,26.33,14.83,93.41,0.54,1.31
2022,3,12,14,607.47,461.19,203.94,1.7,26.36,15.97,93.37,0.54,1.42
2022,3,12,15,455.2,421.68,187.94,1.73,26.21,21.85,93.36,0.52,1.53
2022,3,12,16,249.25,234.9,149.73,1.67,25.59,26.57,93.39,0.44,1.59
2022,3,12,17,75.82,84.57,61.5,1.39,24.56,30.03,93.45,0.33,1.74
2022,3,12,18,0.0,0.0,0.0,1.24,23.66,35.2,93.52,-999.0,1.76
2022,3,12,19,0.0,0.0,0.0,1.14,23.36,40.86,93.57,-999.0,1.56
2022,3,12,20,0.0,0.0,0.0,0.9,23.35,46.39,93.62,-999.0,1.24
2022,3,12,21,0.0,0.0,0.0,0.76,23.27,45.32,93.66,-999.0,0.94
2022,3,12,22,0.0,0.0,0.0,0.82,23.12,47.56,93.68,-999.0,0.92
2022,3,12,23,0.0,0.0,0.0,1.04,22.87,45.87,93.64,-999.0,1.13
2022,3,13,0,0.0,0.0,0.0,1.22,22.63,47.25,93.56,-999.0,1.37
2022,3,13,1,0.0,0.0,0.0,1.33,22.47,49.67,93.49,-999.0,1.51
2022,3,13,2,0.0,0.0,0.0,1.32,22.36,58.3,93.46,-999.0,1.52
2022,3,13,3,0.0,0.0,0.0,1.2,22.39,71.67,93.45,-999.0,1.34
2022,3,13,4,0.0,0.0,0.0,0.75,22.6,95.25,93.49,-999.0,0.8
2022,3,13,5,0.0,0.0,0.0,0.49,22.51,130.35,93.56,-999.0,0.51
2022,3,13,6,31.75,14.56,34.43,0.55,22.36,179.21,93.66,0.23,0.6
2022,3,13,7,168.48,20.67,142.02,0.62,22.76,218.44,93.73,0.35,0.67
2022,3,13,8,343.67,19.51,276.92,0.45,23.33,6.28,93.78,0.43,0.45
2022,3,13,9,482.2,50.32,354.77,0.38,23.87,6.69,93.81,0.45,0.34
2022,3,13,10,615.03,196.57,324.35,0.29,24.21,7.19,93.78,0.49,0.23
2022,3,13,11,679.5,105.29,466.57,0.28,24.19,7.19,93.72,0.5,0.16
2022,3,13,12,675.12,61.22,474.02,0.39,24.09,6.77,93.63,0.49,0.28
2022,3,13,13,653.2,52.21,459.11,0.67,23.93,6.12,93.55,0.51,0.56
2022,3,13,14,406.92,12.12,302.8,1.01,23.61,5.39,93.51,0.36,0.89
2022,3,13,15,235.27,0.49,179.38,1.27,23.17,4.83,93.49,0.27,1.17
2022,3,13,16,169.8,13.69,149.93,1.34,22.86,4.49,93.51,0.3,1.27
2022,3,13,17,49.12,2.84,51.34,1.18,22.7,4.38,93.57,0.21,1.39
2022,3,13,18,0.0,0.0,0.0,1.01,22.54,4.09,93.64,-999.0,1.5
2022,3,13,19,0.0,0.0,0.0,1.02,22.47,3.27,93.7,-999.0,1.48
2022,3,13,20,0.0,0.0,0.0,1.14,22.36,2.61,93.75,-999.0,1.53
2022,3,13,21,0.0,0.0,0.0,1.27,22.2,2.66,93.8,-999.0,1.84
2022,3,13,22,0.0,0.0,0.0,1.37,22.04,2.58,93.82,-999.0,2.13
2022,3,13,23,0.0,0.0,0.0,1.21,21.9,2.43,93.78,-999.0,1.86
2022,3,14,0,0.0,0.0,0.0,1.04,21.83,2.33,93.69,-999.0,1.39
2022,3,14,1,0.0,0.0,0.0,0.89,21.84,2.19,93.61,-999.0,1.04
2022,3,14,2,0.0,0.0,0.0,0.66,21.92,1.97,93.58,-999.0,0.7
2022,3,14,3,0.0,0.0,0.0,0.42,22.06,1.65,93.57,-999.0,0.41
2022,3,14,4,0.0,0.0,0.0,0.32,22.06,1.28,93.59,-999.0,0.31
2022,3,14,5,0.0,0.0,0.0,0.34,21.99,0.91,93.63,-999.0,0.31
2022,3,14,6,40.2,58.93,38.3,0.31,22.07,0.65,93.69,0.29,0.25
2022,3,14,7,248.65,297.09,130.89,0.19,22.68,0.47,93.75,0.51,0.23
2022,3,14,8,498.7,522.15,187.14,0.42,23.34,19.37,93.8,0.62,0.28
2022,3,14,9,705.22,588.05,210.04,0.54,24.19,14.04,93.81,0.66,0.32
2022,3,14,10,885.1,613.32,300.93,0.69,25.07,10.13,93.77,0.71,0.41
2022,3,14,11,887.95,537.65,289.45,0.8,25.64,7.42,93.68,0.66,0.49
2022,3,14,12,817.03,537.87,202.85,0.77,26.13,6.82,93.56,0.6,0.43
2022,3,14,13,733.28,434.77,261.38,0.94,26.4,6.33,93.44,0.57,0.61
2022,3,14,14,523.2,201.1,301.34,1.59,26.14,6.61,93.39,0.47,1.37
2022,3,14,15,293.95,62.38,172.7,2.06,25.33,6.79,93.39,0.34,1.96
2022,3,14,16,145.7,29.4,114.21,1.89,24.58,7.72,93.41,0.26,1.87
2022,3,14,17,46.5,15.23,44.34,1.51,23.97,8.81,93.46,0.2,1.71
2022,3,14,18,0.0,0.0,0.0,1.36,23.64,8.58,93.52,-999.0,1.89
2022,3,14,19,0.0,0.0,0.0,1.42,23.51,13.16,93.6,-999.0,2.0
2022,3,14,20,0.0,0.0,0.0,1.42,23.43,17.03,93.66,-999.0,2.05
2022,3,14,21,0.0,0.0,0.0,1.45,23.39,21.12,93.69,-999.0,2.13
2022,3,14,22,0.0,0.0,0.0,1.42,23.29,21.22,93.7,-999.0,2.13
2022,3,14,23,0.0,0.0,0.0,1.37,23.18,18.87,93.65,-999.0,2.05
2022,3,15,0,0.0,0.0,0.0,1.3,23.09,18.33,93.59,-999.0,1.96
2022,3,15,1,0.0,0.0,0.0,1.14,22.99,17.51,93.54,-999.0,1.73
2022,3,15,2,0.0,0.0,0.0,0.97,22.87,19.79,93.53,-999.0,1.49
2022,3,15,3,0.0,0.0,0.0,0.97,22.69,24.74,93.52,-999.0,1.44
2022,3,15,4,0.0,0.0,0.0,1.08,22.59,25.99,93.52,-999.0,1.52
2022,3,15,5,0.0,0.0,0.0,1.09,22.58,27.42,93.54,-999.0,1.54
2022,3,15,6,46.83,84.0,41.81,1.08,22.78,24.89,93.61,0.33,1.62
2022,3,15,7,279.05,429.51,129.15,1.4,23.34,24.18,93.67,0.57,1.63
2022,3,15,8,543.5,682.35,136.35,1.07,23.69,0.0,93.72,0.68,1.1
2022,3,15,9,718.1,651.67,182.66,0.36,24.32,0.0,93.69,0.68,0.3
2022,3,15,10,855.28,554.77,281.91,0.48,25.21,0.0,93.62,0.68,0.36
2022,3,15,11,859.67,547.34,240.7,0.8,26.03,0.0,93.53,0.63,0.62
2022,3,15,12,841.75,518.91,315.07,0.89,26.81,0.0,93.43,0.62,0.66
2022,3,15,13,720.97,354.08,334.28,0.95,27.21,0.0,93.34,0.56,0.7
2022,3,15,14,537.6,268.28,262.13,1.11,27.21,0.0,93.28,0.48,0.86
2022,3,15,15,365.77,254.21,162.99,1.31,26.89,0.0,93.25,0.42,1.13
2022,3,15,16,201.0,144.88,133.53,1.41,26.25,0.0,93.27,0.36,1.36
2022,3,15,17,49.75,34.75,45.11,1.26,25.23,0.0,93.35,0.22,1.59
2022,3,15,18,0.0,0.0,0.0,1.17,24.28,0.0,93.44,-999.0,1.74
2022,3,15,19,0.0,0.0,0.0,1.29,23.98,0.0,93.52,-999.0,1.77
2022,3,15,20,0.0,0.0,0.0,1.36,23.87,0.0,93.57,-999.0,1.85
2022,3,15,21,0.0,0.0,0.0,1.31,23.79,0.0,93.61,-999.0,1.72
2022,3,15,22,0.0,0.0,0.0,1.31,23.59,0.0,93.59,-999.0,1.63
2022,3,15,23,0.0,0.0,0.0,1.31,23.26,0.0,93.54,-999.0,1.7
2022,3,16,0,0.0,0.0,0.0,1.38,22.95,0.0,93.5,-999.0,1.92
2022,3,16,1,0.0,0.0,0.0,1.26,22.78,0.0,93.44,-999.0,1.76
2022,3,16,2,0.0,0.0,0.0,0.99,22.66,0.0,93.38,-999.0,1.33
2022,3,16,3,0.0,0.0,0.0,0.83,22.63,0.0,93.38,-999.0,1.05
2022,3,16,4,0.0,0.0,0.0,0.84,22.58,0.0,93.43,-999.0,1.08
2022,3,16,5,0.0,0.0,0.0,0.98,22.46,0.0,93.5,-999.0,1.31
2022,3,16,6,38.95,15.23,40.74,1.04,22.65,0.0,93.58,0.27,1.48
2022,3,16,7,206.73,92.32,164.61,1.34,23.43,0.0,93.65,0.42,1.35
2022,3,16,8,426.8,182.79,260.53,1.45,23.96,2.6,93.7,0.53,1.36
2022,3,16,9,581.7,219.37,295.56,1.47,24.45,2.03,93.71,0.55,1.34
2022,3,16,10,758.42,336.98,367.99,1.58,25.06,1.78,93.67,0.61,1.4
2022,3,16,11,819.3,446.22,334.06,1.81,25.65,1.76,93.58,0.6,1.59
2022,3,16,12,815.6,393.3,368.87,1.97,25.86,1.93,93.49,0.6,1.76
2022,3,16,13,706.42,390.1,269.72,1.99,25.7,2.31,93.4,0.55,1.81
2022,3,16,14,557.92,223.58,295.06,1.95,25.5,2.97,93.34,0.5,1.81
2022,3,16,15,396.85,227.44,226.43,1.96,25.12,3.11,93.32,0.46,1.85
2022,3,16,16,208.05,122.95,152.82,1.85,24.54,3.32,93.34,0.37,1.79
2022,3,16,17,59.17,39.79,54.71,1.63,23.99,3.45,93.4,0.27,1.85
2022,3,16,18,0.0,0.0,0.0,1.56,23.58,3.26,93.47,-999.0,2.07
2022,3,16,19,0.0,0.0,0.0,1.6,23.35,2.85,93.57,-999.0,2.1
2022,3,16,20,0.0,0.0,0.0,1.28,23.19,2.79,93.65,-999.0,1.7
2022,3,16,21,0.0,0.0,0.0,0.83,23.02,2.6,93.71,-999.0,1.26
2022,3,16,22,0.0,0.0,0.0,0.56,22.82,3.23,93.7,-999.0,0.88
2022,3,16,23,0.0,0.0,0.0,0.52,22.69,4.65,93.64,-999.0,0.79
2022,3,17,0,0.0,0.0,0.0,0.63,22.69,7.99,93.54,-999.0,0.93
2022,3,17,1,0.0,0.0,0.0,0.64,22.8,13.88,93.47,-999.0,0.92
